datetime,year,month,day,hour,O3,O3_24h,O3_8h,O3_8h_24h
2017-11-22 19:00:00,2017,11,22,19,33.0,82.0,69.0,74.0
2017-11-22 20:00:00,2017,11,22,20,24.0,82.0,63.0,74.0
2017-11-22 21:00:00,2017,11,22,21,36.0,82.0,57.0,74.0
2017-11-22 22:00:00,2017,11,22,22,35.0,82.0,52.0,74.0
2017-11-22 23:00:00,2017,11,22,23,39.0,82.0,47.0,74.0
2017-11-23 00:00:00,2017,11,23,0,38.0,82.0,41.0,74.0
2017-11-23 01:00:00,2017,11,23,1,36.0,82.0,36.0,36.0
2017-11-23 02:00:00,2017,11,23,2,31.0,82.0,34.0,38.0
2017-11-23 03:00:00,2017,11,23,3,18.0,82.0,28.0,38.0
2017-11-23 04:00:00,2017,11,23,4,20.0,82.0,26.0,38.0
2017-11-23 05:00:00,2017,11,23,5,16.0,82.0,24.0,38.0
2017-11-23 06:00:00,2017,11,23,6,16.0,82.0,23.0,38.0
2017-11-23 07:00:00,2017,11,23,7,14.0,82.0,21.0,38.0
2017-11-23 08:00:00,2017,11,23,8,29.0,82.0,23.0,38.0
2017-11-23 09:00:00,2017,11,23,9,43.0,82.0,23.0,38.0
2017-11-23 10:00:00,2017,11,23,10,49.0,82.0,25.0,38.0
2017-11-23 11:00:00,2017,11,23,11,47.0,82.0,29.0,39.0
2017-11-23 12:00:00,2017,11,23,12,59.0,82.0,34.0,40.0
2017-11-23 13:00:00,2017,11,23,13,72.0,82.0,40.0,42.0
2017-11-23 14:00:00,2017,11,23,14,78.0,82.0,48.0,48.0
2017-11-23 15:00:00,2017,11,23,15,78.0,82.0,56.0,56.0
2017-11-23 16:00:00,2017,11,23,16,78.0,79.0,63.0,63.0
2017-11-23 17:00:00,2017,11,23,17,70.0,79.0,66.0,66.0
2017-11-23 18:00:00,2017,11,23,18,46.0,79.0,66.0,67.0
2017-11-23 19:00:00,2017,11,23,19,34.0,79.0,64.0,67.0
2017-11-23 20:00:00,2017,11,23,20,26.0,79.0,60.0,67.0
2017-11-23 21:00:00,2017,11,23,21,15.0,79.0,53.0,67.0
2017-11-23 22:00:00,2017,11,23,22,8.0,79.0,44.0,67.0
2017-11-23 23:00:00,2017,11,23,23,7.0,79.0,35.0,67.0
2017-11-24 00:00:00,2017,11,24,0,13.0,79.0,27.0,67.0
2017-11-24 01:00:00,2017,11,24,1,11.0,79.0,11.0,11.0
2017-11-24 02:00:00,2017,11,24,2,12.0,79.0,12.0,12.0
2017-11-24 03:00:00,2017,11,24,3,16.0,79.0,13.0,14.0
2017-11-24 04:00:00,2017,11,24,4,16.0,79.0,14.0,15.0
2017-11-24 05:00:00,2017,11,24,5,17.0,79.0,14.0,17.0
2017-11-24 06:00:00,2017,11,24,6,24.0,79.0,16.0,18.0
2017-11-24 07:00:00,2017,11,24,7,22.0,79.0,17.0,19.0
2017-11-24 08:00:00,2017,11,24,8,20.0,79.0,17.0,19.0
2017-11-24 09:00:00,2017,11,24,9,26.0,79.0,19.0,21.0
2017-11-24 10:00:00,2017,11,24,10,36.0,79.0,22.0,24.0
2017-11-24 11:00:00,2017,11,24,11,44.0,79.0,26.0,27.0
2017-11-24 12:00:00,2017,11,24,12,45.0,79.0,29.0,29.0
2017-11-24 13:00:00,2017,11,24,13,48.0,79.0,33.0,33.0
2017-11-24 14:00:00,2017,11,24,14,53.0,79.0,37.0,37.0
2017-11-24 15:00:00,2017,11,24,15,55.0,78.0,41.0,41.0
2017-11-24 16:00:00,2017,11,24,16,50.0,70.0,44.0,44.0
2017-11-24 17:00:00,2017,11,24,17,41.0,56.0,46.0,46.0
2017-11-24 18:00:00,2017,11,24,18,29.0,55.0,46.0,47.0
2017-11-24 19:00:00,2017,11,24,19,19.0,55.0,42.0,47.0
2017-11-24 20:00:00,2017,11,24,20,15.0,55.0,39.0,47.0
2017-11-24 21:00:00,2017,11,24,21,12.0,55.0,34.0,47.0
2017-11-24 22:00:00,2017,11,24,22,10.0,55.0,29.0,47.0
2017-11-24 23:00:00,2017,11,24,23,6.0,55.0,23.0,47.0
2017-11-25 00:00:00,2017,11,25,0,4.0,55.0,17.0,47.0
2017-11-25 01:00:00,2017,11,25,1,5.0,55.0,5.0,5.0
2017-11-25 02:00:00,2017,11,25,2,5.0,55.0,5.0,5.0
2017-11-25 03:00:00,2017,11,25,3,4.0,55.0,5.0,5.0
2017-11-25 04:00:00,2017,11,25,4,4.0,55.0,4.0,5.0
2017-11-25 05:00:00,2017,11,25,5,4.0,55.0,4.0,5.0
2017-11-25 06:00:00,2017,11,25,6,4.0,55.0,4.0,5.0
2017-11-25 07:00:00,2017,11,25,7,4.0,55.0,4.0,5.0
2017-11-25 08:00:00,2017,11,25,8,6.0,55.0,4.0,5.0
2017-11-25 09:00:00,2017,11,25,9,12.0,55.0,5.0,6.0
2017-11-25 10:00:00,2017,11,25,10,25.0,55.0,8.0,8.0
2017-11-25 11:00:00,2017,11,25,11,49.0,56.0,14.0,14.0
2017-11-25 12:00:00,2017,11,25,12,65.0,65.0,21.0,21.0
2017-11-25 13:00:00,2017,11,25,13,75.0,75.0,30.0,30.0
2017-11-25 14:00:00,2017,11,25,14,76.0,77.0,39.0,39.0
2017-11-25 15:00:00,2017,11,25,15,77.0,78.0,48.0,48.0
2017-11-25 16:00:00,2017,11,25,16,77.0,79.0,57.0,57.0
2017-11-25 17:00:00,2017,11,25,17,70.0,79.0,64.0,64.0
2017-11-25 18:00:00,2017,11,25,18,54.0,79.0,68.0,68.0
2017-11-25 19:00:00,2017,11,25,19,43.0,79.0,67.0,68.0
2017-11-25 20:00:00,2017,11,25,20,35.0,79.0,63.0,68.0
2017-11-25 21:00:00,2017,11,25,21,28.0,79.0,58.0,68.0
2017-11-25 22:00:00,2017,11,25,22,23.0,79.0,51.0,68.0
2017-11-25 23:00:00,2017,11,25,23,18.0,79.0,44.0,68.0
2017-11-26 00:00:00,2017,11,26,0,14.0,79.0,36.0,68.0
2017-11-26 01:00:00,2017,11,26,1,13.0,79.0,13.0,13.0
2017-11-26 02:00:00,2017,11,26,2,7.0,79.0,10.0,13.0
2017-11-26 03:00:00,2017,11,26,3,5.0,79.0,8.0,13.0
2017-11-26 04:00:00,2017,11,26,4,4.0,79.0,7.0,13.0
2017-11-26 05:00:00,2017,11,26,5,5.0,79.0,7.0,13.0
2017-11-26 06:00:00,2017,11,26,6,6.0,79.0,7.0,13.0
2017-11-26 07:00:00,2017,11,26,7,6.0,79.0,7.0,13.0
2017-11-26 08:00:00,2017,11,26,8,10.0,79.0,7.0,13.0
2017-11-26 09:00:00,2017,11,26,9,18.0,79.0,8.0,13.0
2017-11-26 10:00:00,2017,11,26,10,25.0,79.0,10.0,15.0
2017-11-26 11:00:00,2017,11,26,11,38.0,79.0,14.0,17.0
2017-11-26 12:00:00,2017,11,26,12,52.0,79.0,20.0,21.0
2017-11-26 13:00:00,2017,11,26,13,64.0,79.0,27.0,27.0
2017-11-26 14:00:00,2017,11,26,14,71.0,79.0,35.0,35.0
2017-11-26 15:00:00,2017,11,26,15,72.0,78.0,44.0,44.0
2017-11-26 16:00:00,2017,11,26,16,68.0,74.0,51.0,51.0
2017-11-26 17:00:00,2017,11,26,17,60.0,72.0,56.0,56.0
2017-11-26 18:00:00,2017,11,26,18,44.0,72.0,58.0,58.0
2017-11-26 19:00:00,2017,11,26,19,29.0,72.0,57.0,58.0
2017-11-26 20:00:00,2017,11,26,20,22.0,72.0,53.0,58.0
2017-11-26 21:00:00,2017,11,26,21,17.0,72.0,48.0,58.0
2017-11-26 22:00:00,2017,11,26,22,18.0,72.0,41.0,58.0
2017-11-26 23:00:00,2017,11,26,23,17.0,72.0,34.0,58.0
2017-11-27 00:00:00,2017,11,27,0,13.0,72.0,28.0,58.0
2017-11-27 01:00:00,2017,11,27,1,13.0,72.0,13.0,13.0
2017-11-27 02:00:00,2017,11,27,2,9.0,72.0,11.0,13.0
2017-11-27 03:00:00,2017,11,27,3,6.0,72.0,9.0,13.0
2017-11-27 04:00:00,2017,11,27,4,7.0,72.0,10.0,14.0
2017-11-27 05:00:00,2017,11,27,5,6.0,72.0,8.0,13.0
2017-11-27 06:00:00,2017,11,27,6,4.0,72.0,7.0,13.0
2017-11-27 07:00:00,2017,11,27,7,4.0,72.0,7.0,13.0
2017-11-27 08:00:00,2017,11,27,8,5.0,72.0,7.0,13.0
2017-11-27 09:00:00,2017,11,27,9,8.0,72.0,6.0,13.0
2017-11-27 10:00:00,2017,11,27,10,12.0,72.0,6.0,13.0
2017-11-27 11:00:00,2017,11,27,11,17.0,72.0,8.0,13.0
2017-11-27 12:00:00,2017,11,27,12,21.0,72.0,10.0,14.0
2017-11-27 13:00:00,2017,11,27,13,25.0,72.0,12.0,15.0
2017-11-27 14:00:00,2017,11,27,14,29.0,72.0,15.0,16.0
2017-11-27 15:00:00,2017,11,27,15,27.0,68.0,18.0,19.0
2017-11-27 16:00:00,2017,11,27,16,19.0,60.0,20.0,21.0
2017-11-27 17:00:00,2017,11,27,17,11.0,46.0,20.0,21.0
2017-11-27 18:00:00,2017,11,27,18,5.0,36.0,19.0,22.0
2017-11-27 19:00:00,2017,11,27,19,5.0,33.0,18.0,22.0
2017-11-27 20:00:00,2017,11,27,20,4.0,33.0,15.0,22.0
2017-11-27 21:00:00,2017,11,27,21,5.0,33.0,13.0,22.0
2017-11-27 22:00:00,2017,11,27,22,5.0,33.0,10.0,22.0
2017-11-27 23:00:00,2017,11,27,23,5.0,33.0,7.0,22.0
2017-11-28 00:00:00,2017,11,28,0,5.0,33.0,6.0,20.0
2017-11-28 01:00:00,2017,11,28,1,5.0,33.0,5.0,5.0
2017-11-28 02:00:00,2017,11,28,2,4.0,33.0,5.0,5.0
2017-11-28 03:00:00,2017,11,28,3,6.0,33.0,5.0,5.0
2017-11-28 04:00:00,2017,11,28,4,9.0,33.0,6.0,6.0
2017-11-28 05:00:00,2017,11,28,5,6.0,33.0,6.0,6.0
2017-11-28 06:00:00,2017,11,28,6,10.0,33.0,7.0,7.0
2017-11-28 07:00:00,2017,11,28,7,19.0,33.0,9.0,9.0
2017-11-28 08:00:00,2017,11,28,8,22.0,34.0,10.0,10.0
2017-11-28 09:00:00,2017,11,28,9,29.0,35.0,13.0,13.0
2017-11-28 10:00:00,2017,11,28,10,45.0,46.0,18.0,18.0
2017-11-28 11:00:00,2017,11,28,11,60.0,60.0,25.0,25.0
2017-11-28 12:00:00,2017,11,28,12,73.0,73.0,33.0,33.0
2017-11-28 13:00:00,2017,11,28,13,83.0,81.0,41.0,41.0
2017-11-28 14:00:00,2017,11,28,14,87.0,87.0,51.0,51.0
2017-11-28 15:00:00,2017,11,28,15,87.0,89.0,60.0,60.0
2017-11-28 16:00:00,2017,11,28,16,85.0,90.0,68.0,68.0
2017-11-28 17:00:00,2017,11,28,17,69.0,90.0,73.0,73.0
2017-11-28 18:00:00,2017,11,28,18,60.0,90.0,75.0,75.0
2017-11-28 19:00:00,2017,11,28,19,47.0,90.0,74.0,75.0
2017-11-28 20:00:00,2017,11,28,20,44.0,90.0,70.0,75.0
2017-11-28 21:00:00,2017,11,28,21,41.0,90.0,65.0,75.0
2017-11-28 22:00:00,2017,11,28,22,33.0,90.0,59.0,75.0
2017-11-28 23:00:00,2017,11,28,23,25.0,90.0,51.0,75.0
2017-11-29 00:00:00,2017,11,29,0,24.0,90.0,43.0,75.0
2017-11-29 01:00:00,2017,11,29,1,26.0,90.0,26.0,26.0
2017-11-29 02:00:00,2017,11,29,2,25.0,90.0,26.0,26.0
2017-11-29 03:00:00,2017,11,29,3,22.0,90.0,25.0,27.0
2017-11-29 04:00:00,2017,11,29,4,28.0,90.0,25.0,27.0
2017-11-29 05:00:00,2017,11,29,5,32.0,90.0,27.0,27.0
2017-11-29 06:00:00,2017,11,29,6,34.0,90.0,28.0,29.0
2017-11-29 07:00:00,2017,11,29,7,30.0,90.0,28.0,29.0
2017-11-29 08:00:00,2017,11,29,8,28.0,90.0,28.0,29.0
2017-11-29 09:00:00,2017,11,29,9,29.0,90.0,28.0,30.0
2017-11-29 10:00:00,2017,11,29,10,31.0,90.0,29.0,30.0
2017-11-29 11:00:00,2017,11,29,11,32.0,90.0,30.0,31.0
2017-11-29 12:00:00,2017,11,29,12,33.0,90.0,31.0,32.0
2017-11-29 13:00:00,2017,11,29,13,37.0,90.0,31.0,32.0
2017-11-29 14:00:00,2017,11,29,14,39.0,88.0,32.0,33.0
2017-11-29 15:00:00,2017,11,29,15,36.0,85.0,33.0,33.0
2017-11-29 16:00:00,2017,11,29,16,31.0,71.0,33.0,33.0
2017-11-29 17:00:00,2017,11,29,17,25.0,62.0,32.0,34.0
2017-11-29 18:00:00,2017,11,29,18,19.0,51.0,31.0,34.0
2017-11-29 19:00:00,2017,11,29,19,17.0,46.0,29.0,34.0
2017-11-29 20:00:00,2017,11,29,20,14.0,43.0,26.0,34.0
2017-11-29 21:00:00,2017,11,29,21,11.0,39.0,23.0,34.0
2017-11-29 22:00:00,2017,11,29,22,13.0,39.0,21.0,34.0
2017-11-29 23:00:00,2017,11,29,23,15.0,39.0,18.0,34.0
2017-11-30 00:00:00,2017,11,30,0,7.0,39.0,15.0,33.0
2017-11-30 01:00:00,2017,11,30,1,4.0,39.0,4.0,4.0
2017-11-30 02:00:00,2017,11,30,2,4.0,39.0,4.0,4.0
2017-11-30 03:00:00,2017,11,30,3,3.0,39.0,4.0,4.0
2017-11-30 04:00:00,2017,11,30,4,3.0,39.0,4.0,4.0
2017-11-30 05:00:00,2017,11,30,5,4.0,39.0,4.0,4.0
2017-11-30 06:00:00,2017,11,30,6,4.0,38.0,4.0,4.0
2017-11-30 07:00:00,2017,11,30,7,4.0,38.0,4.0,4.0
2017-11-30 08:00:00,2017,11,30,8,8.0,38.0,4.0,5.0
2017-11-30 09:00:00,2017,11,30,9,15.0,38.0,6.0,6.0
2017-11-30 10:00:00,2017,11,30,10,24.0,38.0,8.0,8.0
2017-11-30 11:00:00,2017,11,30,11,33.0,38.0,12.0,12.0
2017-11-30 12:00:00,2017,11,30,12,38.0,39.0,16.0,16.0
2017-11-30 13:00:00,2017,11,30,13,43.0,43.0,21.0,21.0
2017-11-30 14:00:00,2017,11,30,14,46.0,46.0,26.0,26.0
2017-11-30 15:00:00,2017,11,30,15,45.0,46.0,31.0,31.0
2017-11-30 16:00:00,2017,11,30,16,41.0,46.0,36.0,36.0
2017-11-30 17:00:00,2017,11,30,17,36.0,46.0,38.0,38.0
2017-11-30 18:00:00,2017,11,30,18,32.0,46.0,39.0,39.0
2017-11-30 19:00:00,2017,11,30,19,29.0,46.0,39.0,39.0
2017-11-30 20:00:00,2017,11,30,20,26.0,46.0,37.0,39.0
2017-11-30 21:00:00,2017,11,30,21,22.0,46.0,34.0,39.0
2017-11-30 22:00:00,2017,11,30,22,20.0,46.0,31.0,39.0
2017-11-30 23:00:00,2017,11,30,23,16.0,46.0,28.0,39.0
2017-12-01 00:00:00,2017,12,1,0,13.0,46.0,24.0,39.0
2017-12-01 01:00:00,2017,12,1,1,7.0,46.0,7.0,7.0
2017-12-01 02:00:00,2017,12,1,2,7.0,46.0,7.0,8.0
2017-12-01 03:00:00,2017,12,1,3,6.0,46.0,7.0,8.0
2017-12-01 04:00:00,2017,12,1,4,5.0,46.0,6.0,8.0
2017-12-01 05:00:00,2017,12,1,5,4.0,46.0,6.0,8.0
2017-12-01 06:00:00,2017,12,1,6,4.0,46.0,5.0,8.0
2017-12-01 07:00:00,2017,12,1,7,4.0,46.0,5.0,8.0
2017-12-01 08:00:00,2017,12,1,8,5.0,46.0,5.0,8.0
2017-12-01 09:00:00,2017,12,1,9,6.0,46.0,5.0,8.0
2017-12-01 10:00:00,2017,12,1,10,9.0,46.0,5.0,8.0
2017-12-01 11:00:00,2017,12,1,11,17.0,46.0,7.0,9.0
2017-12-01 12:00:00,2017,12,1,12,26.0,46.0,9.0,10.0
2017-12-01 13:00:00,2017,12,1,13,32.0,46.0,12.0,13.0
2017-12-01 14:00:00,2017,12,1,14,37.0,45.0,17.0,17.0
2017-12-01 15:00:00,2017,12,1,15,33.0,42.0,21.0,21.0
2017-12-01 16:00:00,2017,12,1,16,32.0,41.0,24.0,24.0
2017-12-01 17:00:00,2017,12,1,17,26.0,40.0,27.0,27.0
2017-12-01 18:00:00,2017,12,1,18,22.0,40.0,28.0,29.0
2017-12-01 19:00:00,2017,12,1,19,20.0,40.0,29.0,29.0
2017-12-01 20:00:00,2017,12,1,20,20.0,40.0,28.0,30.0
2017-12-01 21:00:00,2017,12,1,21,17.0,40.0,26.0,30.0
2017-12-01 22:00:00,2017,12,1,22,14.0,40.0,22.0,30.0
2017-12-01 23:00:00,2017,12,1,23,15.0,40.0,20.0,30.0
2017-12-02 00:00:00,2017,12,2,0,19.0,40.0,19.0,30.0
2017-12-02 01:00:00,2017,12,2,1,23.0,40.0,23.0,23.0
2017-12-02 02:00:00,2017,12,2,2,20.0,40.0,21.0,23.0
2017-12-02 03:00:00,2017,12,2,3,14.0,40.0,19.0,23.0
2017-12-02 04:00:00,2017,12,2,4,9.0,40.0,17.0,23.0
2017-12-02 05:00:00,2017,12,2,5,5.0,40.0,14.0,23.0
2017-12-02 06:00:00,2017,12,2,6,4.0,40.0,13.0,23.0
2017-12-02 07:00:00,2017,12,2,7,4.0,40.0,12.0,23.0
2017-12-02 08:00:00,2017,12,2,8,5.0,40.0,10.0,21.0
2017-12-02 09:00:00,2017,12,2,9,6.0,40.0,8.0,21.0
2017-12-02 10:00:00,2017,12,2,10,11.0,39.0,8.0,20.0
2017-12-02 11:00:00,2017,12,2,11,25.0,39.0,10.0,22.0
2017-12-02 12:00:00,2017,12,2,12,40.0,42.0,14.0,24.0
2017-12-02 13:00:00,2017,12,2,13,55.0,55.0,21.0,26.0
2017-12-02 14:00:00,2017,12,2,14,70.0,70.0,29.0,31.0
2017-12-02 15:00:00,2017,12,2,15,71.0,72.0,39.0,39.0
2017-12-02 16:00:00,2017,12,2,16,66.0,73.0,44.0,44.0
2017-12-02 17:00:00,2017,12,2,17,56.0,73.0,50.0,50.0
2017-12-02 18:00:00,2017,12,2,18,44.0,73.0,54.0,54.0
2017-12-02 19:00:00,2017,12,2,19,29.0,74.0,54.0,54.0
2017-12-02 20:00:00,2017,12,2,20,17.0,73.0,51.0,55.0
2017-12-02 21:00:00,2017,12,2,21,7.0,73.0,45.0,55.0
2017-12-02 22:00:00,2017,12,2,22,5.0,73.0,36.0,55.0
2017-12-02 23:00:00,2017,12,2,23,4.0,73.0,28.0,55.0
2017-12-03 00:00:00,2017,12,3,0,4.0,73.0,21.0,55.0
2017-12-03 01:00:00,2017,12,3,1,4.0,73.0,4.0,4.0
2017-12-03 02:00:00,2017,12,3,2,4.0,73.0,4.0,4.0
2017-12-03 03:00:00,2017,12,3,3,4.0,73.0,4.0,4.0
2017-12-03 04:00:00,2017,12,3,4,4.0,73.0,4.0,4.0
2017-12-03 05:00:00,2017,12,3,5,4.0,73.0,4.0,4.0
2017-12-03 06:00:00,2017,12,3,6,4.0,73.0,4.0,4.0
2017-12-03 07:00:00,2017,12,3,7,4.0,73.0,4.0,4.0
2017-12-03 08:00:00,2017,12,3,8,5.0,73.0,4.0,4.0
2017-12-03 09:00:00,2017,12,3,9,7.0,73.0,5.0,5.0
2017-12-03 10:00:00,2017,12,3,10,9.0,73.0,5.0,5.0
2017-12-03 11:00:00,2017,12,3,11,14.0,73.0,6.0,6.0
2017-12-03 12:00:00,2017,12,3,12,30.0,73.0,10.0,10.0
2017-12-03 13:00:00,2017,12,3,13,45.0,73.0,15.0,15.0
2017-12-03 14:00:00,2017,12,3,14,62.0,72.0,22.0,22.0
2017-12-03 15:00:00,2017,12,3,15,80.0,80.0,32.0,32.0
2017-12-03 16:00:00,2017,12,3,16,75.0,80.0,40.0,40.0
2017-12-03 17:00:00,2017,12,3,17,64.0,80.0,47.0,47.0
2017-12-03 18:00:00,2017,12,3,18,52.0,80.0,53.0,53.0
2017-12-03 19:00:00,2017,12,3,19,57.0,80.0,58.0,58.0
2017-12-03 20:00:00,2017,12,3,20,50.0,80.0,61.0,61.0
2017-12-03 21:00:00,2017,12,3,21,32.0,80.0,59.0,61.0
2017-12-03 22:00:00,2017,12,3,22,25.0,80.0,54.0,61.0
2017-12-03 23:00:00,2017,12,3,23,22.0,80.0,47.0,61.0
2017-12-04 00:00:00,2017,12,4,0,19.0,80.0,40.0,61.0
2017-12-04 01:00:00,2017,12,4,1,16.0,80.0,16.0,16.0
2017-12-04 02:00:00,2017,12,4,2,13.0,80.0,15.0,16.0
2017-12-04 03:00:00,2017,12,4,3,10.0,80.0,13.0,16.0
2017-12-04 04:00:00,2017,12,4,4,7.0,80.0,12.0,16.0
2017-12-04 05:00:00,2017,12,4,5,5.0,80.0,10.0,16.0
2017-12-04 06:00:00,2017,12,4,6,5.0,80.0,9.0,16.0
2017-12-04 07:00:00,2017,12,4,7,5.0,80.0,9.0,16.0
2017-12-04 08:00:00,2017,12,4,8,7.0,80.0,8.0,16.0
2017-12-04 09:00:00,2017,12,4,9,13.0,80.0,8.0,16.0
2017-12-04 10:00:00,2017,12,4,10,19.0,80.0,9.0,16.0
2017-12-04 11:00:00,2017,12,4,11,36.0,80.0,12.0,17.0
2017-12-04 12:00:00,2017,12,4,12,52.0,80.0,18.0,19.0
2017-12-04 13:00:00,2017,12,4,13,64.0,80.0,25.0,25.0
2017-12-04 14:00:00,2017,12,4,14,69.0,80.0,32.0,32.0
2017-12-04 15:00:00,2017,12,4,15,68.0,75.0,40.0,40.0
2017-12-04 16:00:00,2017,12,4,16,63.0,70.0,47.0,47.0
2017-12-04 17:00:00,2017,12,4,17,53.0,70.0,52.0,52.0
2017-12-04 18:00:00,2017,12,4,18,41.0,70.0,55.0,55.0
2017-12-04 19:00:00,2017,12,4,19,27.0,69.0,54.0,55.0
2017-12-04 20:00:00,2017,12,4,20,21.0,69.0,50.0,55.0
2017-12-04 21:00:00,2017,12,4,21,16.0,69.0,44.0,55.0
2017-12-04 22:00:00,2017,12,4,22,13.0,69.0,38.0,55.0
2017-12-04 23:00:00,2017,12,4,23,11.0,69.0,31.0,55.0
2017-12-05 00:00:00,2017,12,5,0,7.0,69.0,24.0,55.0
2017-12-05 01:00:00,2017,12,5,1,5.0,69.0,5.0,5.0
2017-12-05 02:00:00,2017,12,5,2,6.0,69.0,6.0,6.0
2017-12-05 03:00:00,2017,12,5,3,13.0,69.0,8.0,8.0
2017-12-05 04:00:00,2017,12,5,4,23.0,69.0,12.0,12.0
2017-12-05 05:00:00,2017,12,5,5,20.0,69.0,13.0,13.0
2017-12-05 06:00:00,2017,12,5,6,31.0,69.0,16.0,16.0
2017-12-05 07:00:00,2017,12,5,7,24.0,69.0,18.0,18.0
2017-12-05 08:00:00,2017,12,5,8,21.0,69.0,18.0,19.0
2017-12-05 09:00:00,2017,12,5,9,31.0,69.0,21.0,21.0
2017-12-05 10:00:00,2017,12,5,10,43.0,69.0,26.0,26.0
2017-12-05 11:00:00,2017,12,5,11,54.0,69.0,31.0,31.0
2017-12-05 12:00:00,2017,12,5,12,61.0,70.0,36.0,36.0
2017-12-05 13:00:00,2017,12,5,13,63.0,70.0,41.0,41.0
2017-12-05 14:00:00,2017,12,5,14,67.0,70.0,45.0,45.0
2017-12-05 15:00:00,2017,12,5,15,70.0,70.0,51.0,51.0
2017-12-05 16:00:00,2017,12,5,16,67.0,70.0,57.0,57.0
2017-12-05 17:00:00,2017,12,5,17,57.0,70.0,60.0,60.0
2017-12-05 18:00:00,2017,12,5,18,28.0,70.0,59.0,60.0
2017-12-05 19:00:00,2017,12,5,19,8.0,70.0,54.0,61.0
2017-12-05 20:00:00,2017,12,5,20,6.0,70.0,48.0,61.0
2017-12-05 21:00:00,2017,12,5,21,6.0,70.0,40.0,61.0
2017-12-05 22:00:00,2017,12,5,22,6.0,70.0,32.0,61.0
2017-12-05 23:00:00,2017,12,5,23,5.0,70.0,23.0,61.0
2017-12-06 00:00:00,2017,12,6,0,5.0,70.0,15.0,61.0
2017-12-06 01:00:00,2017,12,6,1,5.0,70.0,5.0,5.0
2017-12-06 02:00:00,2017,12,6,2,5.0,70.0,5.0,5.0
2017-12-06 03:00:00,2017,12,6,3,4.0,70.0,5.0,5.0
2017-12-06 04:00:00,2017,12,6,4,4.0,70.0,5.0,5.0
2017-12-06 05:00:00,2017,12,6,5,4.0,70.0,4.0,5.0
2017-12-06 06:00:00,2017,12,6,6,5.0,70.0,5.0,5.0
2017-12-06 07:00:00,2017,12,6,7,8.0,70.0,5.0,5.0
2017-12-06 08:00:00,2017,12,6,8,8.0,70.0,5.0,6.0
2017-12-06 09:00:00,2017,12,6,9,18.0,70.0,7.0,7.0
2017-12-06 10:00:00,2017,12,6,10,35.0,70.0,11.0,11.0
2017-12-06 11:00:00,2017,12,6,11,47.0,70.0,16.0,16.0
2017-12-06 12:00:00,2017,12,6,12,54.0,70.0,23.0,23.0
2017-12-06 13:00:00,2017,12,6,13,61.0,70.0,29.0,29.0
2017-12-06 14:00:00,2017,12,6,14,66.0,70.0,37.0,37.0
2017-12-06 15:00:00,2017,12,6,15,65.0,68.0,44.0,44.0
2017-12-06 16:00:00,2017,12,6,16,62.0,67.0,51.0,51.0
2017-12-06 17:00:00,2017,12,6,17,47.0,67.0,54.0,54.0
2017-12-06 18:00:00,2017,12,6,18,20.0,67.0,53.0,54.0
2017-12-06 19:00:00,2017,12,6,19,8.0,67.0,48.0,54.0
2017-12-06 20:00:00,2017,12,6,20,7.0,67.0,42.0,54.0
2017-12-06 21:00:00,2017,12,6,21,7.0,67.0,35.0,54.0
2017-12-06 22:00:00,2017,12,6,22,5.0,67.0,27.0,54.0
2017-12-06 23:00:00,2017,12,6,23,5.0,67.0,19.0,54.0
2017-12-07 00:00:00,2017,12,7,0,7.0,67.0,13.0,54.0
2017-12-07 01:00:00,2017,12,7,1,9.0,67.0,9.0,9.0
2017-12-07 02:00:00,2017,12,7,2,9.0,67.0,9.0,10.0
2017-12-07 03:00:00,2017,12,7,3,8.0,67.0,9.0,10.0
2017-12-07 04:00:00,2017,12,7,4,11.0,67.0,9.0,11.0
2017-12-07 05:00:00,2017,12,7,5,13.0,67.0,10.0,11.0
2017-12-07 06:00:00,2017,12,7,6,13.0,67.0,11.0,12.0
2017-12-07 07:00:00,2017,12,7,7,10.0,67.0,11.0,12.0
2017-12-07 08:00:00,2017,12,7,8,10.0,67.0,11.0,12.0
2017-12-07 09:00:00,2017,12,7,9,12.0,67.0,11.0,12.0
2017-12-07 10:00:00,2017,12,7,10,18.0,67.0,12.0,13.0
2017-12-07 11:00:00,2017,12,7,11,29.0,67.0,14.0,15.0
2017-12-07 12:00:00,2017,12,7,12,44.0,67.0,18.0,18.0
2017-12-07 13:00:00,2017,12,7,13,54.0,67.0,22.0,22.0
2017-12-07 14:00:00,2017,12,7,14,59.0,66.0,29.0,29.0
2017-12-07 15:00:00,2017,12,7,15,62.0,64.0,35.0,35.0
2017-12-07 16:00:00,2017,12,7,16,52.0,63.0,41.0,41.0
2017-12-07 17:00:00,2017,12,7,17,43.0,63.0,45.0,45.0
2017-12-07 18:00:00,2017,12,7,18,41.0,63.0,48.0,48.0
2017-12-07 19:00:00,2017,12,7,19,38.0,63.0,49.0,49.0
2017-12-07 20:00:00,2017,12,7,20,39.0,63.0,48.0,49.0
2017-12-07 21:00:00,2017,12,7,21,38.0,63.0,46.0,49.0
2017-12-07 22:00:00,2017,12,7,22,35.0,63.0,43.0,49.0
2017-12-07 23:00:00,2017,12,7,23,30.0,63.0,40.0,49.0
2017-12-08 00:00:00,2017,12,8,0,30.0,63.0,37.0,49.0
2017-12-08 01:00:00,2017,12,8,1,30.0,63.0,30.0,30.0
