date,hour,O3,O3_24h,O3_8h,O3_8h_24h
20150926,16,182.0,182.0,101.0,136.0
20150926,17,175.0,182.0,120.0,136.0
20150926,18,147.0,182.0,134.0,137.0
20150926,19,110.0,182.0,141.0,141.0
20150926,20,85.0,182.0,141.0,143.0
20150926,21,57.0,182.0,134.0,143.0
20150926,22,44.0,182.0,120.0,143.0
20150926,23,32.0,182.0,103.0,143.0
20150927,0,26.0,182.0,83.0,143.0
20150927,1,19.0,182.0,63.0,143.0
20150927,2,10.0,182.0,46.0,143.0
20150927,3,5.0,182.0,32.0,143.0
20150927,4,4.0,182.0,22.0,143.0
20150927,5,5.0,182.0,17.0,143.0
20150927,6,4.0,182.0,12.0,143.0
20150927,7,4.0,182.0,9.0,143.0
20150927,8,5.0,182.0,7.0,143.0
20150927,9,17.0,182.0,6.0,143.0
20150927,10,50.0,182.0,11.0,143.0
20150927,11,88.0,182.0,22.0,143.0
20150927,12,116.0,182.0,36.0,143.0
20150927,13,137.0,182.0,53.0,143.0
20150927,14,153.0,182.0,71.0,143.0
20150927,15,156.0,182.0,90.0,143.0
20150927,16,154.0,176.0,109.0,143.0
20150927,17,146.0,159.0,125.0,143.0
20150927,18,131.0,156.0,135.0,145.0
20150927,19,102.0,156.0,137.0,144.0
20150927,20,73.0,156.0,131.0,141.0
20150927,21,65.0,156.0,122.0,137.0
20150927,22,78.0,156.0,113.0,137.0
20150927,23,70.0,156.0,103.0,137.0
20150928,0,57.0,156.0,90.0,137.0
20150928,1,59.0,156.0,80.0,137.0
20150928,2,55.0,156.0,70.0,137.0
20150928,3,45.0,156.0,64.0,137.0
20150928,4,35.0,156.0,59.0,137.0
20150928,5,32.0,156.0,56.0,137.0
20150928,6,30.0,156.0,50.0,137.0
20150928,7,21.0,156.0,42.0,137.0
20150928,8,19.0,156.0,37.0,137.0
20150928,9,29.0,156.0,32.0,137.0
20150928,10,35.0,156.0,30.0,137.0
20150928,11,43.0,156.0,30.0,137.0
20150928,12,67.0,156.0,35.0,137.0
20150928,13,89.0,157.0,42.0,137.0
20150928,14,102.0,158.0,51.0,137.0
20150928,15,115.0,158.0,63.0,137.0
20150928,16,122.0,152.0,75.0,137.0
20150928,18,72.0,125.0,89.0,138.0
20150928,19,57.0,125.0,90.0,133.0
20150928,21,46.0,126.0,85.0,116.0
20150928,22,50.0,126.0,78.0,107.0
20150928,23,57.0,126.0,69.0,99.0
20150929,0,60.0,126.0,61.0,93.0
20150929,1,58.0,126.0,56.0,91.0
20150929,2,55.0,126.0,54.0,91.0
20150929,3,50.0,126.0,53.0,91.0
20150929,4,44.0,126.0,52.0,91.0
20150929,5,37.0,126.0,51.0,91.0
20150929,6,30.0,126.0,49.0,91.0
20150929,7,24.0,126.0,45.0,91.0
20150929,8,22.0,126.0,40.0,91.0
20150929,9,26.0,126.0,36.0,91.0
20150929,11,42.0,126.0,32.0,91.0
20150929,12,63.0,129.0,35.0,91.0
20150929,13,63.0,129.0,38.0,91.0
20150929,14,72.0,129.0,43.0,91.0
20150929,15,72.0,128.0,49.0,91.0
20150929,16,67.0,106.0,55.0,91.0
20150929,17,69.0,82.0,60.0,91.0
20150929,18,63.0,80.0,64.0,91.0
20150929,19,49.0,80.0,65.0,90.0
20150929,20,37.0,80.0,62.0,86.0
20150929,21,35.0,80.0,58.0,79.0
20150929,22,36.0,80.0,54.0,72.0
20150929,23,37.0,80.0,49.0,66.0
20150930,0,26.0,80.0,44.0,65.0
20150930,1,20.0,80.0,38.0,65.0
20150930,2,15.0,80.0,32.0,65.0
20150930,3,11.0,80.0,27.0,65.0
20150930,4,9.0,80.0,24.0,65.0
20150930,5,7.0,80.0,20.0,65.0
20150930,6,7.0,80.0,17.0,65.0
20150930,7,9.0,80.0,13.0,65.0
20150930,8,14.0,80.0,11.0,65.0
20150930,9,20.0,77.0,10.0,62.0
20150930,10,28.0,77.0,12.0,62.0
20150930,11,40.0,77.0,15.0,62.0
20150930,12,60.0,70.0,22.0,62.0
20150930,13,74.0,75.0,31.0,62.0
20150930,14,86.0,86.0,41.0,62.0
20150930,15,95.0,95.0,52.0,62.0
20150930,16,94.0,96.0,62.0,63.0
20150930,17,96.0,97.0,72.0,72.0
20150930,18,90.0,98.0,79.0,79.0
20150930,19,81.0,100.0,85.0,85.0
20150930,20,69.0,100.0,86.0,86.0
20150930,21,34.0,100.0,81.0,86.0
20150930,22,19.0,100.0,72.0,86.0
20150930,23,29.0,100.0,64.0,86.0
20151001,0,54.0,100.0,59.0,86.0
20151001,1,55.0,100.0,54.0,86.0
20151001,2,64.0,100.0,51.0,86.0
20151001,3,68.0,100.0,49.0,86.0
20151001,4,67.0,100.0,49.0,86.0
20151001,5,62.0,100.0,52.0,86.0
20151001,6,55.0,100.0,57.0,86.0
20151001,7,48.0,100.0,59.0,86.0
20151001,8,44.0,100.0,58.0,86.0
20151001,9,46.0,98.0,56.0,84.0
20151001,10,51.0,98.0,55.0,84.0
20151001,12,63.0,98.0,53.0,84.0
20151001,13,71.0,98.0,54.0,84.0
20151001,14,76.0,98.0,57.0,84.0
20151001,16,80.0,97.0,65.0,86.0
20151001,17,77.0,92.0,69.0,86.0
20151001,18,72.0,85.0,72.0,87.0
20151001,19,64.0,80.0,73.0,87.0
20151001,20,56.0,80.0,72.0,82.0
20151001,21,46.0,80.0,69.0,76.0
20151001,23,45.0,80.0,61.0,73.0
20151002,0,39.0,80.0,55.0,73.0
20151002,1,37.0,80.0,50.0,73.0
20151002,2,30.0,80.0,45.0,73.0
20151002,3,35.0,80.0,42.0,73.0
20151002,4,46.0,80.0,41.0,73.0
20151002,5,47.0,80.0,41.0,73.0
20151002,6,42.0,80.0,40.0,73.0
20151002,7,35.0,80.0,39.0,73.0
20151002,8,25.0,80.0,37.0,73.0
20151002,9,35.0,77.0,39.0,70.0
20151002,10,45.0,71.0,38.0,65.0
20151002,12,81.0,83.0,49.0,72.0
20151002,13,92.0,92.0,55.0,73.0
20151002,14,90.0,93.0,61.0,74.0
20151002,15,80.0,93.0,66.0,74.0
20151002,16,69.0,93.0,70.0,74.0
20151002,17,64.0,91.0,73.0,75.0
20151002,18,46.0,91.0,74.0,76.0
20151002,19,34.0,91.0,68.0,75.0
20151002,20,25.0,91.0,61.0,75.0
20151002,21,17.0,91.0,52.0,74.0
20151002,22,24.0,91.0,44.0,74.0
20151002,23,18.0,91.0,37.0,74.0
20151003,0,15.0,91.0,30.0,74.0
20151003,1,22.0,91.0,25.0,74.0
20151003,2,26.0,91.0,22.0,74.0
20151003,3,25.0,91.0,21.0,74.0
20151003,4,24.0,91.0,21.0,74.0
20151003,5,26.0,91.0,22.0,74.0
20151003,6,22.0,91.0,22.0,74.0
20151003,7,17.0,91.0,22.0,74.0
20151003,8,17.0,91.0,22.0,74.0
20151003,9,23.0,91.0,23.0,74.0
20151003,10,36.0,91.0,24.0,74.0
20151003,11,56.0,91.0,28.0,74.0
20151003,12,75.0,92.0,34.0,74.0
20151003,13,90.0,93.0,42.0,74.0
20151003,14,100.0,100.0,52.0,74.0
20151003,15,107.0,108.0,63.0,74.0
20151003,17,70.0,108.0,79.0,80.0
20151003,18,28.0,108.0,78.0,80.0
20151003,19,13.0,108.0,73.0,80.0
20151003,20,7.0,108.0,64.0,80.0
20151003,21,3.0,108.0,53.0,80.0
20151003,22,4.0,108.0,41.0,80.0
20151003,23,6.0,108.0,28.0,80.0
20151004,0,9.0,108.0,17.0,80.0
20151004,1,6.0,108.0,9.0,80.0
20151004,2,5.0,108.0,6.0,80.0
20151004,3,5.0,108.0,5.0,80.0
20151004,4,6.0,108.0,5.0,80.0
20151004,5,11.0,108.0,6.0,80.0
20151004,6,6.0,108.0,6.0,80.0
20151004,7,6.0,108.0,6.0,80.0
20151004,8,6.0,108.0,5.0,80.0
20151004,9,10.0,108.0,6.0,80.0
20151004,10,18.0,108.0,8.0,80.0
20151004,11,29.0,108.0,11.0,80.0
20151004,12,41.0,108.0,15.0,80.0
20151004,14,107.0,111.0,36.0,80.0
20151004,16,99.0,108.0,60.0,80.0
20151004,17,94.0,108.0,70.0,80.0
20151004,18,76.0,108.0,77.0,79.0
20151004,19,57.0,108.0,81.0,81.0
20151004,20,42.0,108.0,81.0,83.0
20151004,21,34.0,108.0,77.0,83.0
20151004,22,33.0,108.0,67.0,83.0
20151004,23,31.0,108.0,58.0,83.0
20151005,0,30.0,108.0,50.0,83.0
20151005,1,48.0,108.0,44.0,83.0
20151005,2,50.0,108.0,40.0,83.0
20151005,3,45.0,108.0,38.0,83.0
20151005,4,27.0,108.0,36.0,83.0
20151005,5,18.0,108.0,34.0,83.0
20151005,6,10.0,108.0,31.0,83.0
20151005,7,7.0,108.0,28.0,83.0
20151005,8,5.0,108.0,25.0,83.0
20151005,9,16.0,108.0,21.0,83.0
20151005,10,36.0,108.0,19.0,83.0
20151005,11,63.0,108.0,22.0,83.0
20151005,12,94.0,110.0,30.0,83.0
20151005,13,119.0,120.0,43.0,83.0
20151005,14,138.0,138.0,60.0,83.0
20151005,15,152.0,152.0,78.0,85.0
20151005,16,162.0,162.0,97.0,97.0
20151005,17,158.0,164.0,115.0,115.0
20151005,18,144.0,164.0,129.0,129.0
20151005,19,126.0,164.0,137.0,137.0
20151005,20,100.0,164.0,138.0,138.0
20151005,21,80.0,164.0,133.0,138.0
20151005,22,71.0,164.0,124.0,138.0
20151005,23,64.0,164.0,113.0,138.0
20151006,0,53.0,164.0,100.0,138.0
20151006,1,41.0,164.0,85.0,138.0
20151006,3,32.0,164.0,59.0,138.0
20151006,4,33.0,164.0,51.0,138.0
20151006,5,30.0,164.0,45.0,138.0
20151006,6,27.0,164.0,39.0,138.0
20151006,7,27.0,164.0,35.0,138.0
20151006,8,18.0,164.0,30.0,138.0
20151006,9,18.0,164.0,28.0,138.0
20151006,10,41.0,164.0,28.0,138.0
20151006,11,78.0,164.0,34.0,138.0
20151006,12,106.0,164.0,43.0,138.0
20151006,13,119.0,164.0,54.0,138.0
20151006,14,117.0,164.0,66.0,138.0
20151006,15,102.0,164.0,75.0,138.0
20151006,16,88.0,158.0,84.0,138.0
20151006,18,93.0,131.0,100.0,138.0
20151006,19,79.0,125.0,100.0,138.0
20151006,20,70.0,125.0,95.0,133.0
20151006,21,75.0,125.0,90.0,124.0
20151006,22,73.0,125.0,84.0,114.0
20151006,23,73.0,125.0,81.0,107.0
20151007,0,71.0,125.0,78.0,102.0
20151007,1,68.0,125.0,75.0,101.0
20151007,2,66.0,125.0,72.0,101.0
20151007,3,59.0,125.0,69.0,101.0
20151007,4,51.0,125.0,67.0,101.0
20151007,5,48.0,125.0,63.0,101.0
20151007,6,60.0,125.0,62.0,101.0
20151007,7,58.0,125.0,60.0,101.0
20151007,8,47.0,125.0,57.0,101.0
20151007,9,44.0,125.0,54.0,101.0
20151007,10,48.0,125.0,52.0,101.0
20151007,11,62.0,125.0,52.0,101.0
20151007,12,74.0,125.0,55.0,101.0
20151007,13,95.0,122.0,61.0,101.0
20151007,14,114.0,118.0,68.0,101.0
20151007,15,124.0,124.0,76.0,101.0
20151007,16,128.0,128.0,86.0,104.0
20151007,17,125.0,129.0,96.0,106.0
20151007,19,72.0,129.0,104.0,106.0
20151007,20,50.0,129.0,101.0,105.0
20151007,21,42.0,129.0,94.0,105.0
20151007,22,31.0,129.0,84.0,105.0
20151007,23,26.0,129.0,72.0,105.0
20151008,0,27.0,129.0,59.0,105.0
20151008,1,24.0,129.0,46.0,105.0
20151008,3,13.0,129.0,29.0,105.0
20151008,5,6.0,129.0,19.0,105.0
20151008,6,4.0,129.0,15.0,105.0
20151008,7,4.0,129.0,13.0,105.0
20151008,8,15.0,129.0,11.0,105.0
20151008,9,22.0,129.0,11.0,105.0
20151008,10,24.0,129.0,12.0,105.0
20151008,12,39.0,129.0,17.0,105.0
20151008,13,42.0,129.0,22.0,105.0
20151008,14,50.0,129.0,28.0,105.0
20151008,15,51.0,128.0,34.0,105.0
20151008,16,47.0,125.0,38.0,105.0
20151008,17,48.0,103.0,41.0,105.0
20151008,18,45.0,75.0,44.0,104.0
20151008,19,45.0,58.0,46.0,101.0
20151008,20,39.0,54.0,46.0,94.0
20151008,21,37.0,53.0,45.0,84.0
20151008,22,31.0,53.0,43.0,72.0
20151008,23,27.0,53.0,40.0,62.0
20151009,0,20.0,53.0,37.0,51.0
20151009,2,24.0,53.0,30.0,46.0
20151009,3,25.0,53.0,28.0,46.0
20151009,4,25.0,53.0,26.0,46.0
20151009,5,24.0,53.0,24.0,46.0
20151009,6,23.0,53.0,23.0,46.0
20151009,7,19.0,53.0,22.0,46.0
20151009,8,20.0,53.0,22.0,46.0
20151009,9,29.0,53.0,24.0,46.0
20151009,10,35.0,53.0,25.0,46.0
20151009,11,43.0,54.0,27.0,46.0
20151009,12,54.0,55.0,31.0,46.0
20151009,13,65.0,65.0,37.0,49.0
20151009,14,74.0,74.0,42.0,47.0
20151009,16,78.0,81.0,56.0,56.0
20151009,17,75.0,81.0,63.0,63.0
20151009,18,67.0,81.0,67.0,67.0
20151009,20,45.0,81.0,67.0,68.0
20151009,21,47.0,81.0,64.0,68.0
20151009,22,51.0,81.0,62.0,68.0
20151009,23,50.0,81.0,58.0,68.0
20151010,0,48.0,81.0,54.0,68.0
20151010,1,40.0,81.0,50.0,68.0
20151010,2,38.0,81.0,46.0,68.0
20151010,3,37.0,81.0,44.0,68.0
20151010,4,27.0,81.0,42.0,68.0
20151010,5,23.0,81.0,39.0,68.0
20151010,6,20.0,81.0,35.0,68.0
20151010,7,20.0,81.0,32.0,68.0
20151010,8,25.0,81.0,29.0,68.0
20151010,9,33.0,81.0,28.0,68.0
20151010,10,39.0,81.0,28.0,68.0
20151010,11,43.0,81.0,29.0,68.0
20151010,12,48.0,81.0,31.0,68.0
20151010,13,55.0,81.0,35.0,68.0
20151010,14,64.0,81.0,41.0,68.0
20151010,16,67.0,78.0,52.0,68.0
20151010,17,59.0,73.0,56.0,68.0
20151010,18,57.0,72.0,58.0,68.0
20151010,19,42.0,72.0,58.0,67.0
20151010,20,30.0,72.0,56.0,66.0
20151010,21,20.0,72.0,51.0,64.0
20151010,22,15.0,72.0,45.0,61.0
20151010,23,15.0,72.0,38.0,60.0
20151011,0,11.0,72.0,31.0,59.0
20151011,1,11.0,72.0,25.0,59.0
20151011,2,8.0,72.0,18.0,58.0
20151011,3,5.0,72.0,14.0,58.0
20151011,4,4.0,72.0,10.0,58.0
20151011,5,3.0,72.0,8.0,58.0
20151011,6,3.0,72.0,7.0,58.0
20151011,7,10.0,72.0,7.0,58.0
20151011,8,15.0,72.0,6.0,58.0
20151011,9,28.0,72.0,8.0,58.0
20151011,10,39.0,72.0,13.0,58.0
20151011,11,49.0,72.0,18.0,58.0
20151011,12,57.0,72.0,25.0,58.0
20151011,13,66.0,73.0,33.0,58.0
20151011,14,72.0,74.0,41.0,58.0
20151011,15,77.0,77.0,50.0,58.0
20151011,16,82.0,82.0,59.0,60.0
20151011,17,75.0,82.0,65.0,65.0
20151011,18,63.0,82.0,67.0,67.0
20151011,19,45.0,82.0,67.0,68.0
20151011,20,36.0,82.0,64.0,68.0
20151011,21,38.0,82.0,61.0,68.0
20151011,22,42.0,82.0,57.0,68.0
20151011,23,35.0,82.0,52.0,68.0
20151012,0,29.0,82.0,45.0,68.0
20151012,1,31.0,82.0,40.0,68.0
20151012,2,31.0,82.0,36.0,68.0
20151012,3,25.0,82.0,33.0,68.0
20151012,4,20.0,82.0,31.0,68.0
20151012,5,17.0,82.0,29.0,68.0
20151012,6,17.0,82.0,26.0,68.0
20151012,7,13.0,82.0,23.0,68.0
20151012,8,15.0,82.0,21.0,68.0
20151012,9,24.0,82.0,20.0,68.0
20151012,10,36.0,82.0,21.0,68.0
20151012,11,56.0,82.0,25.0,68.0
20151012,12,68.0,82.0,31.0,68.0
20151012,14,91.0,92.0,48.0,68.0
20151012,15,102.0,102.0,59.0,68.0
20151012,16,95.0,102.0,69.0,70.0
20151012,17,91.0,103.0,77.0,77.0
20151012,18,59.0,103.0,80.0,80.0
20151012,19,20.0,103.0,76.0,80.0
20151012,20,6.0,103.0,68.0,80.0
20151012,21,4.0,103.0,58.0,80.0
20151012,23,5.0,103.0,35.0,80.0
20151013,4,3.0,103.0,3.0,80.0
20151013,5,3.0,103.0,3.0,80.0
20151013,6,3.0,103.0,3.0,80.0
20151013,7,3.0,103.0,3.0,80.0
20151013,8,3.0,103.0,3.0,80.0
20151013,9,6.0,103.0,3.0,80.0
20151013,10,16.0,103.0,4.0,80.0
20151013,11,37.0,103.0,9.0,80.0
20151013,12,77.0,104.0,18.0,80.0
20151013,13,122.0,127.0,33.0,80.0
20151013,14,131.0,134.0,49.0,80.0
20151013,15,143.0,143.0,67.0,81.0
20151013,16,148.0,148.0,85.0,88.0
20151013,18,110.0,160.0,115.0,115.0
20151013,19,68.0,160.0,119.0,119.0
20151013,20,51.0,160.0,115.0,119.0
20151013,21,37.0,160.0,104.0,119.0
20151013,22,32.0,160.0,91.0,119.0
20151013,23,29.0,160.0,77.0,119.0
20151014,0,25.0,160.0,62.0,119.0
20151014,1,21.0,160.0,45.0,119.0
20151014,2,22.0,160.0,34.0,119.0
20151014,3,20.0,160.0,28.0,119.0
20151014,4,8.0,160.0,23.0,119.0
20151014,5,6.0,160.0,20.0,119.0
20151014,6,6.0,160.0,16.0,119.0
20151014,7,5.0,160.0,13.0,119.0
20151014,8,7.0,160.0,11.0,119.0
20151014,9,11.0,160.0,10.0,119.0
20151014,10,32.0,160.0,11.0,119.0
20151014,11,64.0,160.0,17.0,119.0
20151014,12,103.0,160.0,28.0,119.0
20151014,13,140.0,164.0,45.0,119.0
20151014,14,160.0,168.0,65.0,119.0
20151014,15,155.0,169.0,84.0,120.0
20151014,16,141.0,167.0,101.0,121.0
20151014,17,131.0,161.0,116.0,125.0
20151014,19,92.0,161.0,129.0,132.0
20151014,20,70.0,161.0,125.0,130.0
20151014,21,65.0,161.0,116.0,130.0
20151014,22,64.0,161.0,104.0,130.0
20151014,23,64.0,161.0,92.0,130.0
20151015,0,67.0,161.0,83.0,130.0
20151015,1,60.0,161.0,74.0,130.0
20151015,2,50.0,161.0,67.0,130.0
20151015,3,39.0,161.0,60.0,130.0
20151015,4,39.0,161.0,56.0,130.0
20151015,5,40.0,161.0,53.0,130.0
20151015,6,36.0,161.0,49.0,130.0
20151015,7,26.0,161.0,45.0,130.0
20151015,8,23.0,161.0,39.0,130.0
20151015,9,31.0,161.0,35.0,130.0
20151015,10,47.0,161.0,35.0,130.0
20151015,11,64.0,161.0,38.0,130.0
20151015,12,84.0,161.0,44.0,130.0
20151015,13,104.0,161.0,52.0,130.0
20151015,14,127.0,155.0,63.0,130.0
20151015,15,140.0,143.0,78.0,130.0
20151015,16,142.0,144.0,93.0,130.0
20151015,17,131.0,143.0,105.0,130.0
20151015,18,89.0,143.0,110.0,129.0
20151015,19,46.0,143.0,108.0,125.0
20151015,20,23.0,143.0,100.0,117.0
20151015,21,12.0,143.0,89.0,111.0
20151015,22,11.0,143.0,74.0,111.0
20151015,23,9.0,143.0,58.0,111.0
20151016,0,13.0,143.0,41.0,111.0
20151016,1,17.0,143.0,27.0,111.0
20151016,2,24.0,143.0,19.0,111.0
20151016,3,19.0,143.0,15.0,111.0
20151016,4,15.0,143.0,14.0,111.0
20151016,5,5.0,143.0,13.0,111.0
20151016,6,6.0,143.0,13.0,111.0
20151016,7,5.0,143.0,12.0,111.0
20151016,8,6.0,143.0,11.0,111.0
20151016,9,9.0,143.0,10.0,111.0
20151016,10,19.0,143.0,11.0,111.0
20151016,11,59.0,143.0,15.0,111.0
20151016,12,123.0,144.0,28.0,111.0
20151016,13,163.0,168.0,48.0,111.0
20151016,14,174.0,176.0,69.0,111.0
20151016,15,180.0,181.0,91.0,111.0
20151016,16,178.0,183.0,113.0,116.0
20151016,17,166.0,183.0,132.0,132.0
20151016,18,139.0,183.0,148.0,148.0
20151016,19,98.0,183.0,152.0,153.0
20151016,20,61.0,183.0,145.0,153.0
20151016,21,60.0,183.0,132.0,153.0
20151016,22,61.0,183.0,118.0,153.0
20151016,23,69.0,183.0,104.0,153.0
20151017,0,74.0,183.0,91.0,153.0
20151017,1,75.0,183.0,80.0,153.0
20151017,2,68.0,183.0,71.0,153.0
20151017,3,59.0,183.0,66.0,153.0
20151017,4,51.0,183.0,65.0,153.0
20151017,5,53.0,183.0,64.0,153.0
20151017,6,57.0,183.0,64.0,153.0
20151017,8,60.0,187.0,61.0,156.0
20151017,9,44.0,187.0,57.0,156.0
20151017,10,55.0,187.0,56.0,156.0
20151017,11,74.0,187.0,57.0,156.0
20151017,12,105.0,187.0,64.0,156.0
20151017,13,147.0,188.0,76.0,156.0
20151017,14,170.0,190.0,90.0,156.0
20151017,15,186.0,192.0,105.0,156.0
20151017,16,192.0,193.0,122.0,156.0
20151017,17,173.0,194.0,138.0,157.0
20151017,18,128.0,194.0,147.0,159.0
20151017,19,94.0,194.0,149.0,154.0
20151017,20,63.0,194.0,144.0,151.0
20151017,21,60.0,194.0,133.0,151.0
20151017,22,60.0,194.0,120.0,151.0
20151017,23,56.0,181.0,98.0,144.0
20151018,0,37.0,181.0,80.0,143.0
20151018,1,27.0,181.0,63.0,142.0
20151018,2,12.0,179.0,49.0,142.0
20151018,3,8.0,179.0,39.0,142.0
20151018,4,8.0,179.0,32.0,142.0
20151018,6,14.0,179.0,20.0,141.0
20151018,7,10.0,179.0,14.0,141.0
20151018,8,13.0,179.0,11.0,141.0
20151018,9,18.0,179.0,9.0,141.0
20151018,10,32.0,179.0,12.0,141.0
20151018,11,63.0,179.0,19.0,141.0
20151018,12,92.0,179.0,30.0,141.0
20151018,13,125.0,183.0,45.0,141.0
20151018,14,155.0,186.0,63.0,141.0
20151018,15,167.0,187.0,83.0,142.0
20151018,16,132.0,172.0,98.0,143.0
20151018,17,89.0,168.0,107.0,144.0
20151018,18,64.0,168.0,111.0,143.0
20151018,19,46.0,168.0,109.0,138.0
20151018,20,36.0,168.0,102.0,128.0
20151018,21,28.0,168.0,90.0,119.0
20151018,22,21.0,168.0,73.0,114.0
20151018,23,14.0,168.0,54.0,111.0
20151019,0,12.0,168.0,39.0,111.0
20151019,1,11.0,168.0,29.0,111.0
20151019,2,13.0,168.0,23.0,111.0
20151019,3,14.0,168.0,19.0,111.0
20151019,4,19.0,168.0,16.0,111.0
20151019,5,20.0,168.0,15.0,111.0
20151019,6,18.0,168.0,15.0,111.0
20151019,7,15.0,168.0,15.0,111.0
20151019,8,10.0,168.0,15.0,111.0
20151019,9,13.0,168.0,15.0,111.0
20151019,10,20.0,168.0,16.0,111.0
20151019,11,25.0,168.0,18.0,111.0
20151019,12,37.0,168.0,20.0,111.0
20151019,13,55.0,168.0,24.0,111.0
20151019,14,90.0,167.0,33.0,111.0
20151019,15,108.0,132.0,45.0,111.0
20151019,16,110.0,115.0,57.0,111.0
20151019,17,107.0,115.0,69.0,111.0
20151019,18,97.0,115.0,79.0,109.0
20151019,19,77.0,115.0,85.0,102.0
20151019,20,57.0,115.0,88.0,96.0
20151019,21,46.0,115.0,87.0,92.0
20151019,22,31.0,115.0,79.0,90.0
20151019,23,19.0,115.0,68.0,89.0
20151020,0,5.0,115.0,55.0,89.0
20151020,1,3.0,115.0,42.0,89.0
20151020,2,4.0,115.0,30.0,89.0
20151020,3,3.0,115.0,21.0,89.0
20151020,4,4.0,115.0,14.0,89.0
20151020,5,3.0,115.0,8.0,89.0
20151020,6,3.0,115.0,5.0,89.0
20151020,7,4.0,115.0,3.0,89.0
20151020,8,7.0,115.0,4.0,89.0
20151020,9,11.0,115.0,5.0,89.0
20151020,10,22.0,115.0,7.0,89.0
20151020,11,38.0,115.0,11.0,89.0
20151020,12,88.0,117.0,21.0,89.0
20151020,13,131.0,133.0,37.0,89.0
20151020,14,153.0,153.0,56.0,89.0
20151020,15,162.0,162.0,75.0,89.0
20151020,16,157.0,163.0,94.0,96.0
20151020,17,143.0,163.0,111.0,111.0
20151020,18,122.0,163.0,124.0,124.0
20151020,19,95.0,163.0,131.0,131.0
20151020,20,66.0,163.0,129.0,132.0
20151020,22,21.0,163.0,100.0,132.0
20151020,23,18.0,163.0,81.0,132.0
20151021,0,25.0,163.0,64.0,132.0
20151021,1,15.0,163.0,48.0,132.0
20151021,2,8.0,163.0,33.0,132.0
20151021,3,8.0,163.0,22.0,132.0
20151021,4,12.0,163.0,15.0,132.0
20151021,5,12.0,163.0,13.0,132.0
20151021,6,10.0,163.0,11.0,132.0
20151021,7,7.0,163.0,10.0,132.0
20151021,8,6.0,163.0,8.0,132.0
20151021,9,12.0,163.0,8.0,132.0
20151021,10,24.0,163.0,11.0,132.0
20151021,11,47.0,163.0,16.0,132.0
20151021,12,74.0,163.0,24.0,132.0
20151021,13,102.0,163.0,35.0,132.0
20151021,14,125.0,162.0,49.0,132.0
20151021,15,136.0,157.0,66.0,132.0
20151021,16,126.0,145.0,81.0,132.0
20151021,17,105.0,136.0,92.0,132.0
20151021,18,80.0,136.0,99.0,132.0
20151021,19,45.0,136.0,99.0,129.0
20151021,21,21.0,136.0,81.0,103.0
20151021,22,9.0,136.0,67.0,100.0
20151021,23,5.0,136.0,50.0,100.0
20151022,0,5.0,136.0,35.0,100.0
20151022,1,4.0,132.0,22.0,96.0
20151022,2,4.0,136.0,12.0,100.0
20151022,3,4.0,136.0,7.0,100.0
20151022,4,5.0,136.0,6.0,100.0
20151022,5,5.0,136.0,4.0,100.0
20151022,6,4.0,136.0,4.0,100.0
20151022,7,4.0,136.0,4.0,100.0
20151022,8,4.0,136.0,4.0,100.0
20151022,9,5.0,136.0,4.0,100.0
20151022,10,6.0,136.0,4.0,100.0
20151022,11,9.0,136.0,4.0,100.0
20151022,12,12.0,136.0,6.0,100.0
20151022,13,15.0,136.0,7.0,100.0
20151022,14,16.0,136.0,9.0,100.0
20151022,15,18.0,126.0,10.0,100.0
20151022,16,13.0,105.0,12.0,100.0
20151022,17,11.0,80.0,12.0,100.0
20151022,18,11.0,45.0,13.0,99.0
20151022,19,8.0,23.0,13.0,92.0
20151022,20,9.0,23.0,13.0,81.0
20151022,21,11.0,18.0,12.0,67.0
20151022,22,8.0,18.0,11.0,50.0
20151022,23,7.0,18.0,10.0,35.0
20151023,0,6.0,18.0,9.0,22.0
20151023,1,4.0,18.0,8.0,14.0
20151023,2,4.0,18.0,7.0,13.0
20151023,3,3.0,18.0,6.0,13.0
20151023,4,3.0,18.0,5.0,13.0
20151023,5,3.0,18.0,4.0,13.0
20151023,6,4.0,18.0,4.0,13.0
20151023,7,3.0,18.0,3.0,13.0
20151023,8,3.0,18.0,3.0,13.0
20151023,9,4.0,18.0,3.0,13.0
20151023,11,9.0,18.0,4.0,13.0
20151023,12,13.0,18.0,5.0,13.0
20151023,13,16.0,20.0,7.0,13.0
20151023,14,24.0,24.0,9.0,14.0
20151023,15,30.0,30.0,13.0,15.0
20151023,16,30.0,33.0,16.0,17.0
20151023,17,26.0,35.0,19.0,19.0
20151023,18,14.0,35.0,20.0,20.0
20151023,19,6.0,35.0,20.0,21.0
20151023,20,7.0,35.0,19.0,21.0
20151023,21,6.0,35.0,18.0,20.0
20151023,22,5.0,35.0,15.0,20.0
20151023,23,5.0,35.0,12.0,20.0
20151024,0,3.0,35.0,8.0,20.0
20151024,1,4.0,35.0,6.0,20.0
20151024,2,4.0,35.0,4.0,20.0
20151024,3,3.0,35.0,4.0,20.0
20151024,4,3.0,35.0,3.0,20.0
20151024,5,3.0,35.0,4.0,20.0
20151024,6,3.0,35.0,4.0,20.0
20151024,7,3.0,35.0,3.0,20.0
20151024,8,4.0,35.0,3.0,20.0
20151024,9,5.0,35.0,4.0,20.0
20151024,10,8.0,35.0,3.0,20.0
20151024,11,17.0,35.0,5.0,20.0
